dataset,metric,classifier,noise_type,intensity,accuracy
Wine,lcss,1nn,missing,0.2,0.47668
Wine,lcss,svm,missing,0.2,0.485771
Wine,lcss,1nn,missing,0.4,0.432411
Wine,lcss,svm,missing,0.4,0.450198
Wine,lcss,1nn,outlier,0.0,0.513439
Wine,lcss,svm,outlier,0.0,0.513439
Wine,lcss,1nn,outlier,0.05,0.513439
Wine,lcss,svm,outlier,0.05,0.567589
Wine,lcss,1nn,outlier,0.1,0.513439
Wine,lcss,svm,outlier,0.1,0.559289
Wine,lcss,1nn,outlier,0.2,0.513439
Wine,lcss,svm,outlier,0.2,0.477075
Wine,lcss,1nn,outlier,0.4,0.513439
Wine,lcss,svm,outlier,0.4,0.504348
Wine,edr,1nn,jittering,0.0,0.513439
Wine,edr,svm,jittering,0.0,0.42253
Wine,edr,1nn,jittering,0.05,0.522134
Wine,edr,svm,jittering,0.05,0.477866
Wine,edr,1nn,jittering,0.1,0.513439
Wine,edr,svm,jittering,0.1,0.451383
Wine,edr,1nn,jittering,0.2,0.513439
Wine,edr,svm,jittering,0.2,0.513043
Wine,edr,1nn,jittering,0.4,0.513439
Wine,edr,svm,jittering,0.4,0.513439
Wine,edr,1nn,missing,0.0,0.513439
Wine,edr,svm,missing,0.0,0.42253
Wine,edr,1nn,missing,0.05,0.528854
Wine,edr,svm,missing,0.05,0.487747
Wine,edr,1nn,missing,0.1,0.485771
Wine,edr,svm,missing,0.1,0.47747
Wine,edr,1nn,missing,0.2,0.47747
Wine,edr,svm,missing,0.2,0.41502
Wine,edr,1nn,missing,0.4,0.495652
Wine,edr,svm,missing,0.4,0.522925
Wine,edr,1nn,outlier,0.0,0.513439
Wine,edr,svm,outlier,0.0,0.42253
Wine,edr,1nn,outlier,0.05,0.513439
Wine,edr,svm,outlier,0.05,0.495257
Wine,edr,1nn,outlier,0.1,0.513439
Wine,edr,svm,outlier,0.1,0.52332
Wine,edr,1nn,outlier,0.2,0.513439
Wine,edr,svm,outlier,0.2,0.504348
Wine,edr,1nn,outlier,0.4,0.513439
Wine,edr,svm,outlier,0.4,0.513439
Wine,erp,1nn,jittering,0.0,0.991304
Wine,erp,svm,jittering,0.0,0.756917
Wine,erp,1nn,jittering,0.05,0.513439
Wine,erp,svm,jittering,0.05,0.522134
Wine,erp,1nn,jittering,0.1,0.513439
Wine,erp,svm,jittering,0.1,0.513439
Wine,erp,1nn,jittering,0.2,0.513439
Wine,erp,svm,jittering,0.2,0.513439
Wine,erp,1nn,jittering,0.4,0.513439
Wine,erp,svm,jittering,0.4,0.513439
Wine,erp,1nn,missing,0.0,0.991304
Wine,erp,svm,missing,0.0,0.756917
Wine,erp,1nn,missing,0.05,0.596047
Wine,erp,svm,missing,0.05,0.548617
Wine,erp,1nn,missing,0.1,0.541897
Wine,erp,svm,missing,0.1,0.567589
Wine,erp,1nn,missing,0.2,0.566008
Wine,erp,svm,missing,0.2,0.513043
Wine,erp,1nn,missing,0.4,0.567589
Wine,erp,svm,missing,0.4,0.602767
Wine,erp,1nn,outlier,0.0,0.991304
Wine,erp,svm,outlier,0.0,0.756917
Wine,erp,1nn,outlier,0.05,0.368379
Wine,erp,svm,outlier,0.05,0.450198
Wine,erp,1nn,outlier,0.1,0.46917
Wine,erp,svm,outlier,0.1,0.621739
Wine,erp,1nn,outlier,0.2,0.62253
Wine,erp,svm,outlier,0.2,0.514229
Wine,erp,1nn,outlier,0.4,0.558103
Wine,erp,svm,outlier,0.4,0.558498
Wine,msm,1nn,jittering,0.0,0.991304
Wine,msm,svm,jittering,0.0,0.756917
Wine,msm,1nn,jittering,0.05,0.513439
Wine,msm,svm,jittering,0.05,0.513043
Wine,msm,1nn,jittering,0.1,0.513439
Wine,msm,svm,jittering,0.1,0.513439
Wine,msm,1nn,jittering,0.2,0.513439
Wine,msm,svm,jittering,0.2,0.513439
Wine,msm,1nn,jittering,0.4,0.513439
Wine,msm,svm,jittering,0.4,0.513439
Wine,msm,1nn,missing,0.0,0.991304
Wine,msm,svm,missing,0.0,0.756917
Wine,msm,1nn,missing,0.05,0.655731
Wine,msm,svm,missing,0.05,0.631225
Wine,msm,1nn,missing,0.1,0.513043
Wine,msm,svm,missing,0.1,0.57747
Wine,msm,1nn,missing,0.2,0.52253
Wine,msm,svm,missing,0.2,0.549407
Wine,msm,1nn,missing,0.4,0.513834
Wine,msm,svm,missing,0.4,0.486561
Wine,msm,1nn,outlier,0.0,0.991304
Wine,msm,svm,outlier,0.0,0.756917
Wine,msm,1nn,outlier,0.05,0.450593
Wine,msm,svm,outlier,0.05,0.495257
Wine,msm,1nn,outlier,0.1,0.459289
Wine,msm,svm,outlier,0.1,0.620949
Wine,msm,1nn,outlier,0.2,0.594862
Wine,msm,svm,outlier,0.2,0.485771
Wine,msm,1nn,outlier,0.4,0.558498
Wine,msm,svm,outlier,0.4,0.513834
Wine,twe,1nn,jittering,0.0,0.991304
Wine,twe,svm,jittering,0.0,0.756917
Wine,twe,1nn,jittering,0.05,0.513439
Wine,twe,svm,jittering,0.05,0.504348
Wine,twe,1nn,jittering,0.1,0.513439
Wine,twe,svm,jittering,0.1,0.513439
Wine,twe,1nn,jittering,0.2,0.513439
Wine,twe,svm,jittering,0.2,0.513439
Wine,twe,1nn,jittering,0.4,0.513439
Wine,twe,svm,jittering,0.4,0.513439
Wine,twe,1nn,missing,0.0,0.991304
Wine,twe,svm,missing,0.0,0.756917
Wine,twe,1nn,missing,0.05,0.630435
Wine,twe,svm,missing,0.05,0.638735
Wine,twe,1nn,missing,0.1,0.505534
Wine,twe,svm,missing,0.1,0.541897
Wine,twe,1nn,missing,0.2,0.486957
Wine,twe,svm,missing,0.2,0.558893
Wine,twe,1nn,missing,0.4,0.503953
Wine,twe,svm,missing,0.4,0.458498
Wine,twe,1nn,outlier,0.0,0.991304
Wine,twe,svm,outlier,0.0,0.756917
Wine,twe,1nn,outlier,0.05,0.42332
Wine,twe,svm,outlier,0.05,0.504743
Wine,twe,1nn,outlier,0.1,0.468775
Wine,twe,svm,outlier,0.1,0.621344
Wine,twe,1nn,outlier,0.2,0.541107
Wine,twe,svm,outlier,0.2,0.558103
Wine,twe,1nn,outlier,0.4,0.658498
Wine,twe,svm,outlier,0.4,0.504348
Wine,adtw,1nn,jittering,0.0,1.0
Wine,adtw,svm,jittering,0.0,0.458498
Wine,adtw,1nn,jittering,0.05,0.522134
Wine,adtw,svm,jittering,0.05,0.557312
Wine,adtw,1nn,jittering,0.1,0.513439
Wine,adtw,svm,jittering,0.1,0.558103
Wine,adtw,1nn,jittering,0.2,0.513439
Wine,adtw,svm,jittering,0.2,0.53083
Wine,adtw,1nn,jittering,0.4,0.513439
Wine,adtw,svm,jittering,0.4,0.513439
Wine,adtw,1nn,missing,0.0,1.0
Wine,adtw,svm,missing,0.0,0.458498
Wine,adtw,1nn,missing,0.05,0.495652
Wine,adtw,svm,missing,0.05,0.549407
Wine,adtw,1nn,missing,0.1,0.457312
Wine,adtw,svm,missing,0.1,0.586166
Wine,adtw,1nn,missing,0.2,0.557312
Wine,adtw,svm,missing,0.2,0.540711
Wine,adtw,1nn,missing,0.4,0.451383
Wine,adtw,svm,missing,0.4,0.496047
Wine,adtw,1nn,outlier,0.0,1.0
Wine,adtw,svm,outlier,0.0,0.458498
Wine,adtw,1nn,outlier,0.05,0.513439
Wine,adtw,svm,outlier,0.05,0.451383
Wine,adtw,1nn,outlier,0.1,0.514229
Wine,adtw,svm,outlier,0.1,0.540316
Wine,adtw,1nn,outlier,0.2,0.458893
Wine,adtw,svm,outlier,0.2,0.496838
Wine,adtw,1nn,outlier,0.4,0.549802
Wine,adtw,svm,outlier,0.4,0.57668
Wine,dtw,1nn,jittering,0.0,0.991304
Wine,dtw,svm,jittering,0.0,0.440711
Wine,dtw,1nn,jittering,0.05,0.486166
Wine,dtw,svm,jittering,0.05,0.575889
Wine,dtw,1nn,jittering,0.1,0.513439
Wine,dtw,svm,jittering,0.1,0.504743
Wine,dtw,1nn,jittering,0.2,0.513439
Wine,dtw,svm,jittering,0.2,0.486561
Wine,dtw,1nn,jittering,0.4,0.513439
Wine,dtw,svm,jittering,0.4,0.47747
Wine,dtw,1nn,missing,0.0,0.991304
Wine,dtw,svm,missing,0.0,0.440711
Wine,dtw,1nn,missing,0.05,0.513439
Wine,dtw,svm,missing,0.05,0.441107
Wine,dtw,1nn,missing,0.1,0.46917
Wine,dtw,svm,missing,0.1,0.511858
Wine,dtw,1nn,missing,0.2,0.486957
Wine,dtw,svm,missing,0.2,0.53083
Wine,dtw,1nn,missing,0.4,0.514229
Wine,dtw,svm,missing,0.4,0.513834
Wine,dtw,1nn,outlier,0.0,0.991304
Wine,dtw,svm,outlier,0.0,0.440711
Wine,dtw,1nn,outlier,0.05,0.494862
Wine,dtw,svm,outlier,0.05,0.449407
Wine,dtw,1nn,outlier,0.1,0.513834
Wine,dtw,svm,outlier,0.1,0.505534
Wine,dtw,1nn,outlier,0.2,0.505534
Wine,dtw,svm,outlier,0.2,0.515415
Wine,dtw,1nn,outlier,0.4,0.531621
Wine,dtw,svm,outlier,0.4,0.531225
Wine,wdtw,1nn,jittering,0.0,0.991304
Wine,wdtw,svm,jittering,0.0,0.440711
Wine,wdtw,1nn,jittering,0.05,0.486166
Wine,wdtw,svm,jittering,0.05,0.549012
Wine,wdtw,1nn,jittering,0.1,0.513439
Wine,wdtw,svm,jittering,0.1,0.540711
Wine,wdtw,1nn,jittering,0.2,0.513439
Wine,wdtw,svm,jittering,0.2,0.522925
Wine,wdtw,1nn,jittering,0.4,0.513439
Wine,wdtw,svm,jittering,0.4,0.495652
Wine,wdtw,1nn,missing,0.0,0.991304
Wine,wdtw,svm,missing,0.0,0.440711
Wine,wdtw,1nn,missing,0.05,0.559289
Wine,wdtw,svm,missing,0.05,0.513834
Wine,wdtw,1nn,missing,0.1,0.432411
Wine,wdtw,svm,missing,0.1,0.458498
Wine,wdtw,1nn,missing,0.2,0.459684
Wine,wdtw,svm,missing,0.2,0.495652
Wine,wdtw,1nn,missing,0.4,0.433202
Wine,wdtw,svm,missing,0.4,0.529644
Wine,wdtw,1nn,outlier,0.0,0.991304
Wine,wdtw,svm,outlier,0.0,0.440711
Wine,wdtw,1nn,outlier,0.05,0.485375
Wine,wdtw,svm,outlier,0.05,0.451779
Wine,wdtw,1nn,outlier,0.1,0.405534
Wine,wdtw,svm,outlier,0.1,0.550593
Wine,wdtw,1nn,outlier,0.2,0.467589
Wine,wdtw,svm,outlier,0.2,0.575889
Wine,wdtw,1nn,outlier,0.4,0.639921
Wine,wdtw,svm,outlier,0.4,0.568775
Wine,ddtw,1nn,jittering,0.0,0.94585
Wine,ddtw,svm,jittering,0.0,0.359684
Wine,ddtw,1nn,jittering,0.05,0.513439
Wine,ddtw,svm,jittering,0.05,0.550198
Wine,ddtw,1nn,jittering,0.1,0.513439
Wine,ddtw,svm,jittering,0.1,0.513439
Wine,ddtw,1nn,jittering,0.2,0.513439
Wine,ddtw,svm,jittering,0.2,0.522925
Wine,ddtw,1nn,jittering,0.4,0.513439
Wine,ddtw,svm,jittering,0.4,0.513834
Wine,ddtw,1nn,missing,0.0,0.94585
Wine,ddtw,svm,missing,0.0,0.359684
Wine,ddtw,1nn,missing,0.05,0.51502
Wine,ddtw,svm,missing,0.05,0.450198
Wine,ddtw,1nn,missing,0.1,0.439921
Wine,ddtw,svm,missing,0.1,0.513439
Wine,ddtw,1nn,missing,0.2,0.487747
Wine,ddtw,svm,missing,0.2,0.558498
Wine,ddtw,1nn,missing,0.4,0.503557
Wine,ddtw,svm,missing,0.4,0.468775
Wine,ddtw,1nn,outlier,0.0,0.94585
Wine,ddtw,svm,outlier,0.0,0.359684
Wine,ddtw,1nn,outlier,0.05,0.459684
Wine,ddtw,svm,outlier,0.05,0.486561
Wine,ddtw,1nn,outlier,0.1,0.415415
Wine,ddtw,svm,outlier,0.1,0.477866
Wine,ddtw,1nn,outlier,0.2,0.512648
Wine,ddtw,svm,outlier,0.2,0.43083
Wine,ddtw,1nn,outlier,0.4,0.459684
Wine,ddtw,svm,outlier,0.4,0.486561
Wine,wddtw,1nn,jittering,0.0,0.94585
Wine,wddtw,svm,jittering,0.0,0.359684
Wine,wddtw,1nn,jittering,0.05,0.513439
Wine,wddtw,svm,jittering,0.05,0.577075
Wine,wddtw,1nn,jittering,0.1,0.513439
Wine,wddtw,svm,jittering,0.1,0.540711
Wine,wddtw,1nn,jittering,0.2,0.513439
Wine,wddtw,svm,jittering,0.2,0.504743
Wine,wddtw,1nn,jittering,0.4,0.513439
Wine,wddtw,svm,jittering,0.4,0.504743
Wine,wddtw,1nn,missing,0.0,0.94585
Wine,wddtw,svm,missing,0.0,0.359684
Wine,wddtw,1nn,missing,0.05,0.415415
Wine,wddtw,svm,missing,0.05,0.568379
Wine,wddtw,1nn,missing,0.1,0.531225
Wine,wddtw,svm,missing,0.1,0.52332
Wine,wddtw,1nn,missing,0.2,0.486166
Wine,wddtw,svm,missing,0.2,0.531225
Wine,wddtw,1nn,missing,0.4,0.531621
Wine,wddtw,svm,missing,0.4,0.523715
Wine,wddtw,1nn,outlier,0.0,0.94585
Wine,wddtw,svm,outlier,0.0,0.359684
Wine,wddtw,1nn,outlier,0.05,0.440316
Wine,wddtw,svm,outlier,0.05,0.486957
Wine,wddtw,1nn,outlier,0.1,0.432806
Wine,wddtw,svm,outlier,0.1,0.513834
Wine,wddtw,1nn,outlier,0.2,0.468379
Wine,wddtw,svm,outlier,0.2,0.467589
Wine,wddtw,1nn,outlier,0.4,0.495652
Wine,wddtw,svm,outlier,0.4,0.486957
Wine,shape_dtw,1nn,jittering,0.0,1.0
Wine,shape_dtw,svm,jittering,0.0,0.458498
Wine,shape_dtw,1nn,jittering,0.05,0.513043
Wine,shape_dtw,svm,jittering,0.05,0.512253
Wine,shape_dtw,1nn,jittering,0.1,0.513439
Wine,shape_dtw,svm,jittering,0.1,0.567194
Wine,shape_dtw,1nn,jittering,0.2,0.513439
Wine,shape_dtw,svm,jittering,0.2,0.522134
Wine,shape_dtw,1nn,jittering,0.4,0.513439
Wine,shape_dtw,svm,jittering,0.4,0.495257
Wine,shape_dtw,1nn,missing,0.0,1.0
Wine,shape_dtw,svm,missing,0.0,0.458498
Wine,shape_dtw,1nn,missing,0.05,0.478261
Wine,shape_dtw,svm,missing,0.05,0.468775
Wine,shape_dtw,1nn,missing,0.1,0.541502
Wine,shape_dtw,svm,missing,0.1,0.505534
Wine,shape_dtw,1nn,missing,0.2,0.503162
Wine,shape_dtw,svm,missing,0.2,0.520949
Wine,shape_dtw,1nn,missing,0.4,0.48419
Wine,shape_dtw,svm,missing,0.4,0.496443
Wine,shape_dtw,1nn,outlier,0.0,1.0
Wine,shape_dtw,svm,outlier,0.0,0.458498
Wine,shape_dtw,1nn,outlier,0.05,0.52253
Wine,shape_dtw,svm,outlier,0.05,0.367984
Wine,shape_dtw,1nn,outlier,0.1,0.514229
Wine,shape_dtw,svm,outlier,0.1,0.468775
Wine,shape_dtw,1nn,outlier,0.2,0.513043
Wine,shape_dtw,svm,outlier,0.2,0.657708
Wine,shape_dtw,1nn,outlier,0.4,0.605138
Wine,shape_dtw,svm,outlier,0.4,0.406324
Wine,euclidean,1nn,jittering,0.0,1.0
Wine,euclidean,svm,jittering,0.0,0.631225
Wine,euclidean,1nn,jittering,0.05,0.522134
Wine,euclidean,svm,jittering,0.05,0.522134
Wine,euclidean,1nn,jittering,0.1,0.513439
Wine,euclidean,svm,jittering,0.1,0.522134
Wine,euclidean,1nn,jittering,0.2,0.513439
Wine,euclidean,svm,jittering,0.2,0.513439
Wine,euclidean,1nn,jittering,0.4,0.513439
Wine,euclidean,svm,jittering,0.4,0.513439
Wine,euclidean,1nn,missing,0.0,1.0
Wine,euclidean,svm,missing,0.0,0.631225
Wine,euclidean,1nn,missing,0.05,0.575099
Wine,euclidean,svm,missing,0.05,0.503953
Wine,euclidean,1nn,missing,0.1,0.521739
Wine,euclidean,svm,missing,0.1,0.486957
Wine,euclidean,1nn,missing,0.2,0.460079
Wine,euclidean,svm,missing,0.2,0.621739
Wine,euclidean,1nn,missing,0.4,0.568775
Wine,euclidean,svm,missing,0.4,0.496047
Wine,euclidean,1nn,outlier,0.0,1.0
Wine,euclidean,svm,outlier,0.0,0.631225
Wine,euclidean,1nn,outlier,0.05,0.521344
Wine,euclidean,svm,outlier,0.05,0.513439
Wine,euclidean,1nn,outlier,0.1,0.496047
Wine,euclidean,svm,outlier,0.1,0.531621
Wine,euclidean,1nn,outlier,0.2,0.477866
Wine,euclidean,svm,outlier,0.2,0.513439
Wine,euclidean,1nn,outlier,0.4,0.440711
Wine,euclidean,svm,outlier,0.4,0.504348
Wine,manhattan,1nn,jittering,0.0,0.991304
Wine,manhattan,svm,jittering,0.0,0.756917
Wine,manhattan,1nn,jittering,0.05,0.513439
Wine,manhattan,svm,jittering,0.05,0.522134
Wine,manhattan,1nn,jittering,0.1,0.513439
Wine,manhattan,svm,jittering,0.1,0.513439
Wine,manhattan,1nn,jittering,0.2,0.513439
Wine,manhattan,svm,jittering,0.2,0.513439
Wine,manhattan,1nn,jittering,0.4,0.513439
Wine,manhattan,svm,jittering,0.4,0.513439
Wine,manhattan,1nn,missing,0.0,0.991304
Wine,manhattan,svm,missing,0.0,0.756917
Wine,manhattan,1nn,missing,0.05,0.541897
Wine,manhattan,svm,missing,0.05,0.658498
Wine,manhattan,1nn,missing,0.1,0.57668
Wine,manhattan,svm,missing,0.1,0.594071
Wine,manhattan,1nn,missing,0.2,0.594071
Wine,manhattan,svm,missing,0.2,0.486957
Wine,manhattan,1nn,missing,0.4,0.48498
Wine,manhattan,svm,missing,0.4,0.459684
Wine,manhattan,1nn,outlier,0.0,0.991304
Wine,manhattan,svm,outlier,0.0,0.756917
Wine,manhattan,1nn,outlier,0.05,0.495257
Wine,manhattan,svm,outlier,0.05,0.539921
Wine,manhattan,1nn,outlier,0.1,0.513439
Wine,manhattan,svm,outlier,0.1,0.540711
Wine,manhattan,1nn,outlier,0.2,0.513439
Wine,manhattan,svm,outlier,0.2,0.504348
Wine,manhattan,1nn,outlier,0.4,0.513439
Wine,manhattan,svm,outlier,0.4,0.504348
Wine,minkowski,1nn,jittering,0.0,1.0
Wine,minkowski,svm,jittering,0.0,0.631225
Wine,minkowski,1nn,jittering,0.05,0.522134
Wine,minkowski,svm,jittering,0.05,0.522134
Wine,minkowski,1nn,jittering,0.1,0.513439
Wine,minkowski,svm,jittering,0.1,0.522134
Wine,minkowski,1nn,jittering,0.2,0.513439
Wine,minkowski,svm,jittering,0.2,0.513439
Wine,minkowski,1nn,jittering,0.4,0.513439
Wine,minkowski,svm,jittering,0.4,0.513439
Wine,minkowski,1nn,missing,0.0,1.0
Wine,minkowski,svm,missing,0.0,0.631225
Wine,minkowski,1nn,missing,0.05,0.532806
Wine,minkowski,svm,missing,0.05,0.530435
Wine,minkowski,1nn,missing,0.1,0.468775
Wine,minkowski,svm,missing,0.1,0.468775
Wine,minkowski,1nn,missing,0.2,0.521344
Wine,minkowski,svm,missing,0.2,0.504743
Wine,minkowski,1nn,missing,0.4,0.532016
Wine,minkowski,svm,missing,0.4,0.494862
Wine,minkowski,1nn,outlier,0.0,1.0
Wine,minkowski,svm,outlier,0.0,0.631225
Wine,minkowski,1nn,outlier,0.05,0.521344
Wine,minkowski,svm,outlier,0.05,0.513439
Wine,minkowski,1nn,outlier,0.1,0.496047
Wine,minkowski,svm,outlier,0.1,0.531621
Wine,minkowski,1nn,outlier,0.2,0.477866
Wine,minkowski,svm,outlier,0.2,0.513439
Wine,minkowski,1nn,outlier,0.4,0.440711
Wine,minkowski,svm,outlier,0.4,0.504348
Wine,sbd,1nn,jittering,0.0,1.0
Wine,sbd,svm,jittering,0.0,0.458498
Wine,sbd,1nn,jittering,0.05,0.522134
Wine,sbd,svm,jittering,0.05,0.549012
Wine,sbd,1nn,jittering,0.1,0.513439
Wine,sbd,svm,jittering,0.1,0.567194
Wine,sbd,1nn,jittering,0.2,0.513439
Wine,sbd,svm,jittering,0.2,0.567194
Wine,sbd,1nn,jittering,0.4,0.513439
Wine,sbd,svm,jittering,0.4,0.539921
Wine,sbd,1nn,missing,0.0,1.0
Wine,sbd,svm,missing,0.0,0.458498
Wine,sbd,1nn,missing,0.05,0.460079
Wine,sbd,svm,missing,0.05,0.449802
Wine,sbd,1nn,missing,0.1,0.586166
Wine,sbd,svm,missing,0.1,0.405929
Wine,sbd,1nn,missing,0.2,0.604743
Wine,sbd,svm,missing,0.2,0.505534
Wine,sbd,1nn,missing,0.4,0.586166
Wine,sbd,svm,missing,0.4,0.521739
Wine,sbd,1nn,outlier,0.0,1.0
Wine,sbd,svm,outlier,0.0,0.458498
Wine,sbd,1nn,outlier,0.05,0.53083
Wine,sbd,svm,outlier,0.05,0.522925
Wine,sbd,1nn,outlier,0.1,0.450198
Wine,sbd,svm,outlier,0.1,0.531225
Wine,sbd,1nn,outlier,0.2,0.441897
Wine,sbd,svm,outlier,0.2,0.531621
Wine,sbd,1nn,outlier,0.4,0.541897
Wine,sbd,svm,outlier,0.4,0.531225
Chinatown,lcss,1nn,jittering,0.0,0.716172
Chinatown,lcss,svm,jittering,0.0,0.793379
Chinatown,lcss,1nn,jittering,0.05,0.71602
Chinatown,lcss,svm,jittering,0.05,0.735578
Chinatown,lcss,1nn,jittering,0.1,0.71602
Chinatown,lcss,svm,jittering,0.1,0.735578
Chinatown,lcss,1nn,jittering,0.2,0.71602
Chinatown,lcss,svm,jittering,0.2,0.735578
Chinatown,lcss,1nn,jittering,0.4,0.713432
Chinatown,lcss,svm,jittering,0.4,0.749315
Chinatown,lcss,1nn,missing,0.0,0.716172
Chinatown,lcss,svm,missing,0.0,0.793379
Chinatown,lcss,1nn,missing,0.05,0.705251
Chinatown,lcss,svm,missing,0.05,0.771271
Chinatown,lcss,1nn,missing,0.1,0.680518
Chinatown,lcss,svm,missing,0.1,0.749315
Chinatown,lcss,1nn,missing,0.2,0.663699
Chinatown,lcss,svm,missing,0.2,0.74102
Chinatown,lcss,1nn,missing,0.4,0.592161
Chinatown,lcss,svm,missing,0.4,0.721804
Chinatown,lcss,1nn,outlier,0.0,0.716172
Chinatown,lcss,svm,outlier,0.0,0.793379
Chinatown,lcss,1nn,outlier,0.05,0.680479
Chinatown,lcss,svm,outlier,0.05,0.77968
Chinatown,lcss,1nn,outlier,0.1,0.710731
Chinatown,lcss,svm,outlier,0.1,0.771423
Chinatown,lcss,1nn,outlier,0.2,0.724391
Chinatown,lcss,svm,outlier,0.2,0.752017
Chinatown,lcss,1nn,outlier,0.4,0.647222
Chinatown,lcss,svm,outlier,0.4,0.716248
Chinatown,edr,1nn,jittering,0.0,0.95586
Chinatown,edr,svm,jittering,0.0,0.975114
Chinatown,edr,1nn,jittering,0.05,0.9586
Chinatown,edr,svm,jittering,0.05,0.975114
Chinatown,edr,1nn,jittering,0.1,0.9586
Chinatown,edr,svm,jittering,0.1,0.975114
Chinatown,edr,1nn,jittering,0.2,0.95586
Chinatown,edr,svm,jittering,0.2,0.975114
Chinatown,edr,1nn,jittering,0.4,0.95586
Chinatown,edr,svm,jittering,0.4,0.975114
Chinatown,edr,1nn,missing,0.0,0.95586
Chinatown,edr,svm,missing,0.0,0.975114
Chinatown,edr,1nn,missing,0.05,0.95312
Chinatown,edr,svm,missing,0.05,0.969597
Chinatown,edr,1nn,missing,0.1,0.925571
Chinatown,edr,svm,missing,0.1,0.966819
Chinatown,edr,1nn,missing,0.2,0.922717
Chinatown,edr,svm,missing,0.2,0.939307
Chinatown,edr,1nn,missing,0.4,0.82656
Chinatown,edr,svm,missing,0.4,0.856583
Chinatown,edr,1nn,outlier,0.0,0.95586
Chinatown,edr,svm,outlier,0.0,0.975114
Chinatown,edr,1nn,outlier,0.05,0.895205
Chinatown,edr,svm,outlier,0.05,0.914498
Chinatown,edr,1nn,outlier,0.1,0.853843
Chinatown,edr,svm,outlier,0.1,0.903463
Chinatown,edr,1nn,outlier,0.2,0.646994
Chinatown,edr,svm,outlier,0.2,0.862253
Chinatown,edr,1nn,outlier,0.4,0.396842
Chinatown,edr,svm,outlier,0.4,0.773858
Chinatown,erp,1nn,jittering,0.0,0.966895
Chinatown,erp,svm,jittering,0.0,0.983447
Chinatown,erp,1nn,jittering,0.05,0.966895
Chinatown,erp,svm,jittering,0.05,0.983447
Chinatown,erp,1nn,jittering,0.1,0.966895
Chinatown,erp,svm,jittering,0.1,0.983447
Chinatown,erp,1nn,jittering,0.2,0.966895
Chinatown,erp,svm,jittering,0.2,0.983447
Chinatown,erp,1nn,jittering,0.4,0.966895
Chinatown,erp,svm,jittering,0.4,0.983447
Chinatown,erp,1nn,missing,0.0,0.966895
Chinatown,erp,svm,missing,0.0,0.983447
Chinatown,erp,1nn,missing,0.05,0.972336
Chinatown,erp,svm,missing,0.05,0.983486
Chinatown,erp,1nn,missing,0.1,0.953044
Chinatown,erp,svm,missing,0.1,0.969749
Chinatown,erp,1nn,missing,0.2,0.925457
Chinatown,erp,svm,missing,0.2,0.955898
Chinatown,erp,1nn,missing,0.4,0.845662
Chinatown,erp,svm,missing,0.4,0.931012
Chinatown,erp,1nn,outlier,0.0,0.966895
Chinatown,erp,svm,outlier,0.0,0.983447
Chinatown,erp,1nn,outlier,0.05,0.884132
Chinatown,erp,svm,outlier,0.05,0.972412
Chinatown,erp,1nn,outlier,0.1,0.82382
Chinatown,erp,svm,outlier,0.1,0.964193
Chinatown,erp,1nn,outlier,0.2,0.710693
Chinatown,erp,svm,outlier,0.2,0.91172
Chinatown,erp,1nn,outlier,0.4,0.688775
Chinatown,erp,svm,outlier,0.4,0.900761
Chinatown,msm,1nn,jittering,0.0,0.966857
Chinatown,msm,svm,jittering,0.0,0.975228
Chinatown,msm,1nn,jittering,0.05,0.966857
Chinatown,msm,svm,jittering,0.05,0.975228
Chinatown,msm,1nn,jittering,0.1,0.966857
Chinatown,msm,svm,jittering,0.1,0.975228
Chinatown,msm,1nn,jittering,0.2,0.966857
Chinatown,msm,svm,jittering,0.2,0.975228
Chinatown,msm,1nn,jittering,0.4,0.966857
Chinatown,msm,svm,jittering,0.4,0.975228
Chinatown,msm,1nn,missing,0.0,0.966857
Chinatown,msm,svm,missing,0.0,0.975228
Chinatown,msm,1nn,missing,0.05,0.914384
Chinatown,msm,svm,missing,0.05,0.961492
Chinatown,msm,1nn,missing,0.1,0.88965
Chinatown,msm,svm,missing,0.1,0.95312
Chinatown,msm,1nn,missing,0.2,0.834703
Chinatown,msm,svm,missing,0.2,0.958676
Chinatown,msm,1nn,missing,0.4,0.804376
Chinatown,msm,svm,missing,0.4,0.922793
Chinatown,msm,1nn,outlier,0.0,0.966857
Chinatown,msm,svm,outlier,0.0,0.975228
Chinatown,msm,1nn,outlier,0.05,0.862215
Chinatown,msm,svm,outlier,0.05,0.944825
Chinatown,msm,1nn,outlier,0.1,0.768417
Chinatown,msm,svm,outlier,0.1,0.867884
Chinatown,msm,1nn,outlier,0.2,0.644749
Chinatown,msm,svm,outlier,0.2,0.815221
Chinatown,msm,1nn,outlier,0.4,0.652968
Chinatown,msm,svm,outlier,0.4,0.845548
Chinatown,twe,1nn,jittering,0.0,0.961377
Chinatown,twe,svm,jittering,0.0,0.972451
Chinatown,twe,1nn,jittering,0.05,0.961377
Chinatown,twe,svm,jittering,0.05,0.972451
Chinatown,twe,1nn,jittering,0.1,0.961377
Chinatown,twe,svm,jittering,0.1,0.972451
Chinatown,twe,1nn,jittering,0.2,0.961377
Chinatown,twe,svm,jittering,0.2,0.972451
Chinatown,twe,1nn,jittering,0.4,0.961377
Chinatown,twe,svm,jittering,0.4,0.972451
Chinatown,twe,1nn,missing,0.0,0.961377
