noise_type,intensity,metric_A,metric_B,diff,SE,z,p_raw,CI_low,CI_high,pred_A,pred_B,p_fdr
jittering,0.05,twe,wdtw,0.006429,0.035529,0.181,0.856405,-0.063208,0.076066,0.864296,0.857867,0.9625047432239658
jittering,0.05,wddtw,wdtw,-0.113665,0.035529,-3.1992,0.001378,-0.183303,-0.044028,0.744202,0.857867,0.004531002087682673
jittering,0.1,adtw,ddtw,0.205719,0.035529,5.7901,0.0,0.136082,0.275356,0.845712,0.639992,0.0
jittering,0.1,adtw,dtw,0.01721,0.035529,0.4844,0.628117,-0.052428,0.086847,0.845712,0.828502,0.8249357321131447
jittering,0.1,adtw,edr,0.031426,0.035529,0.8845,0.376418,-0.038211,0.101063,0.845712,0.814285,0.6260533911671924
jittering,0.1,adtw,erp,0.004701,0.035529,0.1323,0.894738,-0.064936,0.074338,0.845712,0.841011,0.9729172004132232
jittering,0.1,adtw,euclidean,0.032771,0.035529,0.9224,0.356329,-0.036866,0.102409,0.845712,0.81294,0.6073789772727273
jittering,0.1,adtw,lcss,0.153285,0.035529,4.3143,1.6e-05,0.083648,0.222923,0.845712,0.692426,7.924528301886792e-05
jittering,0.1,adtw,manhattan,0.031393,0.035529,0.8836,0.376915,-0.038244,0.101031,0.845712,0.814318,0.6260533911671924
jittering,0.1,adtw,minkowski,0.032771,0.035529,0.9224,0.356329,-0.036866,0.102409,0.845712,0.81294,0.6073789772727273
jittering,0.1,adtw,msm,0.006184,0.035529,0.174,0.861829,-0.063454,0.075821,0.845712,0.839528,0.9626665662650603
jittering,0.1,adtw,sbd,0.017438,0.035529,0.4908,0.623561,-0.052199,0.087075,0.845712,0.828273,0.8225364949748745
jittering,0.1,adtw,shape_dtw,-0.000724,0.035529,-0.0204,0.983743,-0.070361,0.068913,0.845712,0.846435,1.0
jittering,0.1,adtw,twe,-0.002621,0.035529,-0.0738,0.941184,-0.072259,0.067016,0.845712,0.848333,0.9904492534837425
jittering,0.1,adtw,wddtw,0.204153,0.035529,5.7461,0.0,0.134516,0.27379,0.845712,0.641558,0.0
jittering,0.1,adtw,wdtw,0.000664,0.035529,0.0187,0.985092,-0.068973,0.070301,0.845712,0.845048,1.0
jittering,0.1,ddtw,dtw,-0.18851,0.035529,-5.3058,0.0,-0.258147,-0.118872,0.639992,0.828502,0.0
jittering,0.1,ddtw,edr,-0.174293,0.035529,-4.9056,1e-06,-0.24393,-0.104656,0.639992,0.814285,6.15234375e-06
jittering,0.1,ddtw,erp,-0.201018,0.035529,-5.6578,0.0,-0.270656,-0.131381,0.639992,0.841011,0.0
jittering,0.1,ddtw,euclidean,-0.172948,0.035529,-4.8678,1e-06,-0.242585,-0.10331,0.639992,0.81294,6.15234375e-06
jittering,0.1,ddtw,lcss,-0.052434,0.035529,-1.4758,0.139998,-0.122071,0.017203,0.639992,0.692426,0.2991816146540027
jittering,0.1,ddtw,manhattan,-0.174326,0.035529,-4.9065,1e-06,-0.243963,-0.104688,0.639992,0.814318,6.15234375e-06
jittering,0.1,ddtw,minkowski,-0.172948,0.035529,-4.8678,1e-06,-0.242585,-0.10331,0.639992,0.81294,6.15234375e-06
jittering,0.1,ddtw,msm,-0.199535,0.035529,-5.6161,0.0,-0.269173,-0.129898,0.639992,0.839528,0.0
jittering,0.1,ddtw,sbd,-0.188281,0.035529,-5.2993,0.0,-0.257918,-0.118644,0.639992,0.828273,0.0
jittering,0.1,ddtw,shape_dtw,-0.206443,0.035529,-5.8105,0.0,-0.27608,-0.136806,0.639992,0.846435,0.0
jittering,0.1,ddtw,twe,-0.208341,0.035529,-5.8639,0.0,-0.277978,-0.138703,0.639992,0.848333,0.0
jittering,0.1,ddtw,wddtw,-0.001566,0.035529,-0.0441,0.964845,-0.071203,0.068071,0.639992,0.641558,0.9958967229072031
jittering,0.1,ddtw,wdtw,-0.205055,0.035529,-5.7715,0.0,-0.274693,-0.135418,0.639992,0.845048,0.0
jittering,0.1,dtw,edr,0.014217,0.035529,0.4001,0.689056,-0.055421,0.083854,0.828502,0.814285,0.8682615215654952
jittering,0.1,dtw,erp,-0.012509,0.035529,-0.3521,0.724787,-0.082146,0.057129,0.828502,0.841011,0.8934304577464789
jittering,0.1,dtw,euclidean,0.015562,0.035529,0.438,0.661384,-0.054075,0.085199,0.828502,0.81294,0.8462061738424045
jittering,0.1,dtw,lcss,0.136076,0.035529,3.83,0.000128,0.066438,0.205713,0.828502,0.692426,0.0005142857142857143
jittering,0.1,dtw,manhattan,0.014184,0.035529,0.3992,0.689735,-0.055453,0.083821,0.828502,0.814318,0.8682615215654952
jittering,0.1,dtw,minkowski,0.015562,0.035529,0.438,0.661384,-0.054075,0.085199,0.828502,0.81294,0.8462061738424045
jittering,0.1,dtw,msm,-0.011026,0.035529,-0.3103,0.756309,-0.080663,0.058611,0.828502,0.839528,0.9081507621951219
jittering,0.1,dtw,sbd,0.000229,0.035529,0.0064,0.994869,-0.069409,0.069866,0.828502,0.828273,1.0
jittering,0.1,dtw,shape_dtw,-0.017934,0.035529,-0.5048,0.613731,-0.087571,0.051704,0.828502,0.846435,0.8143439974726201
jittering,0.1,dtw,twe,-0.019831,0.035529,-0.5582,0.576735,-0.089468,0.049806,0.828502,0.848333,0.7895395098882202
jittering,0.1,dtw,wddtw,0.186944,0.035529,5.2617,0.0,0.117306,0.256581,0.828502,0.641558,0.0
jittering,0.1,dtw,wdtw,-0.016546,0.035529,-0.4657,0.641435,-0.086183,0.053092,0.828502,0.845048,0.8308060238486841
jittering,0.1,edr,erp,-0.026725,0.035529,-0.7522,0.451928,-0.096363,0.042912,0.814285,0.841011,0.6877165217391304
jittering,0.1,edr,euclidean,0.001345,0.035529,0.0379,0.969795,-0.068292,0.070983,0.814285,0.81294,0.9958967229072031
jittering,0.1,edr,lcss,0.121859,0.035529,3.4298,0.000604,0.052222,0.191496,0.814285,0.692426,0.002157142857142857
jittering,0.1,edr,manhattan,-3.3e-05,0.035529,-0.0009,0.999265,-0.06967,0.069605,0.814285,0.814318,1.0
jittering,0.1,edr,minkowski,0.001345,0.035529,0.0379,0.969795,-0.068292,0.070983,0.814285,0.81294,0.9958967229072031
jittering,0.1,edr,msm,-0.025242,0.035529,-0.7105,0.477413,-0.09488,0.044395,0.814285,0.839528,0.7068792253521127
jittering,0.1,edr,sbd,-0.013988,0.035529,-0.3937,0.693798,-0.083625,0.055649,0.814285,0.828273,0.8720924581005587
jittering,0.1,edr,shape_dtw,-0.03215,0.035529,-0.9049,0.365523,-0.101787,0.037487,0.814285,0.846435,0.6154720117395944
jittering,0.1,edr,twe,-0.034048,0.035529,-0.9583,0.337913,-0.103685,0.03559,0.814285,0.848333,0.594703531701891
jittering,0.1,edr,wddtw,0.172727,0.035529,4.8616,1e-06,0.10309,0.242364,0.814285,0.641558,6.15234375e-06
jittering,0.1,edr,wdtw,-0.030762,0.035529,-0.8658,0.386583,-0.1004,0.038875,0.814285,0.845048,0.6312864130434783
jittering,0.1,erp,euclidean,0.028071,0.035529,0.7901,0.429486,-0.041567,0.097708,0.841011,0.81294,0.671071875
jittering,0.1,erp,lcss,0.148584,0.035529,4.182,2.9e-05,0.078947,0.218222,0.841011,0.692426,0.00013316326530612245
jittering,0.1,erp,manhattan,0.026692,0.035529,0.7513,0.452482,-0.042945,0.09633,0.841011,0.814318,0.6878949324324324
jittering,0.1,erp,minkowski,0.028071,0.035529,0.7901,0.429486,-0.041567,0.097708,0.841011,0.81294,0.671071875
jittering,0.1,erp,msm,0.001483,0.035529,0.0417,0.966709,-0.068154,0.07112,0.841011,0.839528,0.9958967229072031
jittering,0.1,erp,sbd,0.012737,0.035529,0.3585,0.71997,-0.0569,0.082374,0.841011,0.828273,0.8914722877358491
jittering,0.1,erp,shape_dtw,-0.005425,0.035529,-0.1527,0.878645,-0.075062,0.064212,0.841011,0.846435,0.9698098320503848
jittering,0.1,erp,twe,-0.007322,0.035529,-0.2061,0.836719,-0.07696,0.062315,0.841011,0.848333,0.9512909090909091
jittering,0.1,erp,wddtw,0.199452,0.035529,5.6138,0.0,0.129815,0.26909,0.841011,0.641558,0.0
jittering,0.1,erp,wdtw,-0.004037,0.035529,-0.1136,0.909535,-0.073674,0.0656,0.841011,0.845048,0.9795837067209776
jittering,0.1,euclidean,lcss,0.120514,0.035529,3.392,0.000694,0.050876,0.190151,0.81294,0.692426,0.00241825221238938
jittering,0.1,euclidean,manhattan,-0.001378,0.035529,-0.0388,0.96906,-0.071015,0.068259,0.81294,0.814318,0.9958967229072031
jittering,0.1,euclidean,minkowski,-0.0,0.035529,-0.0,1.0,-0.069637,0.069637,0.81294,0.81294,1.0
jittering,0.1,euclidean,msm,-0.026588,0.035529,-0.7483,0.454258,-0.096225,0.04305,0.81294,0.839528,0.6886009143407122
jittering,0.1,euclidean,sbd,-0.015333,0.035529,-0.4316,0.666053,-0.084971,0.054304,0.81294,0.828273,0.8507976277372263
jittering,0.1,euclidean,shape_dtw,-0.033495,0.035529,-0.9428,0.345805,-0.103133,0.036142,0.81294,0.846435,0.5970285049288061
jittering,0.1,euclidean,twe,-0.035393,0.035529,-0.9962,0.319171,-0.10503,0.034244,0.81294,0.848333,0.5778095689655172
jittering,0.1,euclidean,wddtw,0.171382,0.035529,4.8237,1e-06,0.101744,0.241019,0.81294,0.641558,6.15234375e-06
jittering,0.1,euclidean,wdtw,-0.032108,0.035529,-0.9037,0.366157,-0.101745,0.03753,0.81294,0.845048,0.6154720117395944
jittering,0.1,lcss,manhattan,-0.121892,0.035529,-3.4308,0.000602,-0.191529,-0.052255,0.692426,0.814318,0.0021548863636363636
jittering,0.1,lcss,minkowski,-0.120514,0.035529,-3.392,0.000694,-0.190151,-0.050876,0.692426,0.81294,0.00241825221238938
jittering,0.1,lcss,msm,-0.147101,0.035529,-4.1403,3.5e-05,-0.216739,-0.077464,0.692426,0.839528,0.0001584051724137931
jittering,0.1,lcss,sbd,-0.135847,0.035529,-3.8235,0.000132,-0.205484,-0.06621,0.692426,0.828273,0.0005290076335877863
jittering,0.1,lcss,shape_dtw,-0.154009,0.035529,-4.3347,1.5e-05,-0.223646,-0.084372,0.692426,0.846435,7.452681388012619e-05
jittering,0.1,lcss,twe,-0.155907,0.035529,-4.3881,1.1e-05,-0.225544,-0.086269,0.692426,0.848333,5.625e-05
jittering,0.1,lcss,wddtw,0.050868,0.035529,1.4317,0.152223,-0.018769,0.120505,0.692426,0.641558,0.32355091093117405
jittering,0.1,lcss,wdtw,-0.152621,0.035529,-4.2957,1.7e-05,-0.222259,-0.082984,0.692426,0.845048,8.341121495327104e-05
jittering,0.1,manhattan,minkowski,0.001378,0.035529,0.0388,0.96906,-0.068259,0.071015,0.814318,0.81294,0.9958967229072031
jittering,0.1,manhattan,msm,-0.02521,0.035529,-0.7095,0.477985,-0.094847,0.044428,0.814318,0.839528,0.7068792253521127
jittering,0.1,manhattan,sbd,-0.013955,0.035529,-0.3928,0.694479,-0.083593,0.055682,0.814318,0.828273,0.8722523325358851
jittering,0.1,manhattan,shape_dtw,-0.032117,0.035529,-0.904,0.366011,-0.101755,0.03752,0.814318,0.846435,0.6154720117395944
jittering,0.1,manhattan,twe,-0.034015,0.035529,-0.9574,0.338378,-0.103652,0.035622,0.814318,0.848333,0.594703531701891
jittering,0.1,manhattan,wddtw,0.17276,0.035529,4.8625,1e-06,0.103123,0.242397,0.814318,0.641558,6.15234375e-06
jittering,0.1,manhattan,wdtw,-0.03073,0.035529,-0.8649,0.387089,-0.100367,0.038908,0.814318,0.845048,0.6312864130434783
jittering,0.1,minkowski,msm,-0.026588,0.035529,-0.7483,0.454258,-0.096225,0.04305,0.81294,0.839528,0.6886009143407122
jittering,0.1,minkowski,sbd,-0.015333,0.035529,-0.4316,0.666053,-0.084971,0.054304,0.81294,0.828273,0.8507976277372263
jittering,0.1,minkowski,shape_dtw,-0.033495,0.035529,-0.9428,0.345805,-0.103133,0.036142,0.81294,0.846435,0.5970285049288061
jittering,0.1,minkowski,twe,-0.035393,0.035529,-0.9962,0.319171,-0.10503,0.034244,0.81294,0.848333,0.5778095689655172
jittering,0.1,minkowski,wddtw,0.171382,0.035529,4.8237,1e-06,0.101744,0.241019,0.81294,0.641558,6.15234375e-06
jittering,0.1,minkowski,wdtw,-0.032108,0.035529,-0.9037,0.366157,-0.101745,0.03753,0.81294,0.845048,0.6154720117395944
jittering,0.1,msm,sbd,0.011254,0.035529,0.3168,0.751423,-0.058383,0.080892,0.839528,0.828273,0.9068898275862067
jittering,0.1,msm,shape_dtw,-0.006908,0.035529,-0.1944,0.845845,-0.076545,0.06273,0.839528,0.846435,0.9540959914101647
jittering,0.1,msm,twe,-0.008805,0.035529,-0.2478,0.804267,-0.078442,0.060832,0.839528,0.848333,0.9335777757352941
jittering,0.1,msm,wddtw,0.197969,0.035529,5.572,0.0,0.128332,0.267607,0.839528,0.641558,0.0
jittering,0.1,msm,wdtw,-0.00552,0.035529,-0.1554,0.876537,-0.075157,0.064117,0.839528,0.845048,0.9698098320503848
jittering,0.1,sbd,shape_dtw,-0.018162,0.035529,-0.5112,0.609221,-0.087799,0.051475,0.828273,0.846435,0.8103043001686341
jittering,0.1,sbd,twe,-0.020059,0.035529,-0.5646,0.572351,-0.089697,0.049578,0.828273,0.848333,0.78660804973822
jittering,0.1,sbd,wddtw,0.186715,0.035529,5.2553,0.0,0.117078,0.256352,0.828273,0.641558,0.0
jittering,0.1,sbd,wdtw,-0.016774,0.035529,-0.4721,0.636838,-0.086411,0.052863,0.828273,0.845048,0.826891879637263
jittering,0.1,shape_dtw,twe,-0.001897,0.035529,-0.0534,0.957409,-0.071535,0.06774,0.846435,0.848333,0.9958967229072031
jittering,0.1,shape_dtw,wddtw,0.204877,0.035529,5.7664,0.0,0.13524,0.274514,0.846435,0.641558,0.0
jittering,0.1,shape_dtw,wdtw,0.001388,0.035529,0.0391,0.968841,-0.068249,0.071025,0.846435,0.845048,0.9958967229072031
jittering,0.1,twe,wddtw,0.206775,0.035529,5.8198,0.0,0.137137,0.276412,0.848333,0.641558,0.0
jittering,0.1,twe,wdtw,0.003285,0.035529,0.0925,0.926327,-0.066352,0.072923,0.848333,0.845048,0.9844568319838056
jittering,0.1,wddtw,wdtw,-0.203489,0.035529,-5.7274,0.0,-0.273127,-0.133852,0.641558,0.845048,0.0
jittering,0.2,adtw,ddtw,0.267006,0.035529,7.5151,0.0,0.197368,0.336643,0.800139,0.533134,0.0
jittering,0.2,adtw,dtw,0.026788,0.035529,0.754,0.450869,-0.042849,0.096425,0.800139,0.773351,0.6875827928363989
jittering,0.2,adtw,edr,0.065942,0.035529,1.856,0.063455,-0.003695,0.135579,0.800139,0.734197,0.15096922205438065
jittering,0.2,adtw,erp,0.007235,0.035529,0.2036,0.838629,-0.062402,0.076873,0.800139,0.792904,0.9523004145638067
jittering,0.2,adtw,euclidean,0.034964,0.035529,0.9841,0.325065,-0.034673,0.104602,0.800139,0.765175,0.5836293601359004
jittering,0.2,adtw,lcss,0.088401,0.035529,2.4881,0.012842,0.018763,0.158038,0.800139,0.711739,0.03586196808510638
jittering,0.2,adtw,manhattan,0.044496,0.035529,1.2524,0.210433,-0.025141,0.114133,0.800139,0.755643,0.42600510925449875
jittering,0.2,adtw,minkowski,0.034964,0.035529,0.9841,0.325065,-0.034673,0.104602,0.800139,0.765175,0.5836293601359004
jittering,0.2,adtw,msm,0.009647,0.035529,0.2715,0.785979,-0.05999,0.079285,0.800139,0.790492,0.9244535687732343
jittering,0.2,adtw,sbd,0.01879,0.035529,0.5289,0.596903,-0.050847,0.088427,0.800139,0.781349,0.8036860093696763
jittering,0.2,adtw,shape_dtw,0.001965,0.035529,0.0553,0.955883,-0.067672,0.071603,0.800139,0.798174,0.9958967229072031
jittering,0.2,adtw,twe,0.006826,0.035529,0.1921,0.84765,-0.062811,0.076463,0.800139,0.793313,0.9549704935622317
jittering,0.2,adtw,wddtw,0.257471,0.035529,7.2467,0.0,0.187834,0.327108,0.800139,0.542668,0.0
jittering,0.2,adtw,wdtw,0.01261,0.035529,0.3549,0.722655,-0.057028,0.082247,0.800139,0.787529,0.8923350117554859
jittering,0.2,ddtw,dtw,-0.240218,0.035529,-6.7611,0.0,-0.309855,-0.170581,0.533134,0.773351,0.0
jittering,0.2,ddtw,edr,-0.201064,0.035529,-5.6591,0.0,-0.270701,-0.131427,0.533134,0.734197,0.0
jittering,0.2,ddtw,erp,-0.25977,0.035529,-7.3115,0.0,-0.329407,-0.190133,0.533134,0.792904,0.0
jittering,0.2,ddtw,euclidean,-0.232041,0.035529,-6.531,0.0,-0.301679,-0.162404,0.533134,0.765175,0.0
jittering,0.2,ddtw,lcss,-0.178605,0.035529,-5.027,0.0,-0.248242,-0.108968,0.533134,0.711739,0.0
jittering,0.2,ddtw,manhattan,-0.22251,0.035529,-6.2627,0.0,-0.292147,-0.152872,0.533134,0.755643,0.0
jittering,0.2,ddtw,minkowski,-0.232041,0.035529,-6.531,0.0,-0.301679,-0.162404,0.533134,0.765175,0.0
jittering,0.2,ddtw,msm,-0.257358,0.035529,-7.2436,0.0,-0.326995,-0.187721,0.533134,0.790492,0.0
jittering,0.2,ddtw,sbd,-0.248216,0.035529,-6.9862,0.0,-0.317853,-0.178578,0.533134,0.781349,0.0
jittering,0.2,ddtw,shape_dtw,-0.26504,0.035529,-7.4598,0.0,-0.334677,-0.195403,0.533134,0.798174,0.0
jittering,0.2,ddtw,twe,-0.26018,0.035529,-7.323,0.0,-0.329817,-0.190543,0.533134,0.793313,0.0
jittering,0.2,ddtw,wddtw,-0.009535,0.035529,-0.2684,0.78842,-0.079172,0.060103,0.533134,0.542668,0.9244535687732343
jittering,0.2,ddtw,wdtw,-0.254396,0.035529,-7.1602,0.0,-0.324033,-0.184759,0.533134,0.787529,0.0
jittering,0.2,dtw,edr,0.039154,0.035529,1.102,0.270452,-0.030483,0.108791,0.773351,0.734197,0.5175721749696234
jittering,0.2,dtw,erp,-0.019552,0.035529,-0.5503,0.582101,-0.08919,0.050085,0.773351,0.792904,0.7895395098882202
jittering,0.2,dtw,euclidean,0.008177,0.035529,0.2301,0.817986,-0.061461,0.077814,0.773351,0.765175,0.9396994529540481
jittering,0.2,dtw,lcss,0.061613,0.035529,1.7341,0.082892,-0.008024,0.13125,0.773351,0.711739,0.1900362445414847
jittering,0.2,dtw,manhattan,0.017708,0.035529,0.4984,0.618195,-0.051929,0.087345,0.773351,0.755643,0.8181992647058824
jittering,0.2,dtw,minkowski,0.008177,0.035529,0.2301,0.817986,-0.061461,0.077814,0.773351,0.765175,0.9396994529540481
jittering,0.2,dtw,msm,-0.01714,0.035529,-0.4824,0.6295,-0.086778,0.052497,0.773351,0.790492,0.8249357321131447
jittering,0.2,dtw,sbd,-0.007998,0.035529,-0.2251,0.821895,-0.077635,0.061639,0.773351,0.781349,0.9408461664244185
jittering,0.2,dtw,shape_dtw,-0.024822,0.035529,-0.6986,0.484773,-0.09446,0.044815,0.773351,0.798174,0.7127828212290502
jittering,0.2,dtw,twe,-0.019962,0.035529,-0.5618,0.574219,-0.089599,0.049675,0.773351,0.793313,0.7884872929380994
jittering,0.2,dtw,wddtw,0.230683,0.035529,6.4928,0.0,0.161046,0.30032,0.773351,0.542668,0.0
jittering,0.2,dtw,wdtw,-0.014178,0.035529,-0.3991,0.689853,-0.083815,0.055459,0.773351,0.787529,0.8682615215654952
jittering,0.2,edr,erp,-0.058706,0.035529,-1.6523,0.098465,-0.128344,0.010931,0.734197,0.792904,0.2209150641025641
jittering,0.2,edr,euclidean,-0.030977,0.035529,-0.8719,0.383271,-0.100615,0.03866,0.734197,0.765175,0.6288039843749998
jittering,0.2,edr,lcss,0.022459,0.035529,0.6321,0.527306,-0.047178,0.092096,0.734197,0.711739,0.7536360707803994
jittering,0.2,edr,manhattan,-0.021446,0.035529,-0.6036,0.546102,-0.091083,0.048191,0.734197,0.755643,0.7665870320855616
jittering,0.2,edr,minkowski,-0.030977,0.035529,-0.8719,0.383271,-0.100615,0.03866,0.734197,0.765175,0.6288039843749998
jittering,0.2,edr,msm,-0.056294,0.035529,-1.5845,0.113091,-0.125932,0.013343,0.734197,0.790492,0.24842165271966526
jittering,0.2,edr,sbd,-0.047152,0.035529,-1.3271,0.184466,-0.116789,0.022485,0.734197,0.781349,0.3787926336375489
jittering,0.2,edr,shape_dtw,-0.063976,0.035529,-1.8007,0.071755,-0.133614,0.005661,0.734197,0.798174,0.1679258915304606
jittering,0.2,edr,twe,-0.059116,0.035529,-1.6639,0.096138,-0.128753,0.010521,0.734197,0.793313,0.21631050000000002
jittering,0.2,edr,wddtw,0.191529,0.035529,5.3908,0.0,0.121892,0.261166,0.734197,0.542668,0.0
jittering,0.2,edr,wdtw,-0.053332,0.035529,-1.5011,0.133336,-0.122969,0.016305,0.734197,0.787529,0.2868909836065574
jittering,0.2,erp,euclidean,0.027729,0.035529,0.7805,0.435123,-0.041908,0.097366,0.792904,0.765175,0.6758567307692307
jittering,0.2,erp,lcss,0.081165,0.035529,2.2845,0.022344,0.011528,0.150802,0.792904,0.711739,0.0600542662116041
jittering,0.2,erp,manhattan,0.037261,0.035529,1.0487,0.294303,-0.032377,0.106898,0.792904,0.755643,0.5485529289940828
jittering,0.2,erp,minkowski,0.027729,0.035529,0.7805,0.435123,-0.041908,0.097366,0.792904,0.765175,0.6758567307692307
jittering,0.2,erp,msm,0.002412,0.035529,0.0679,0.945875,-0.067225,0.072049,0.792904,0.790492,0.9904492534837425
jittering,0.2,erp,sbd,0.011555,0.035529,0.3252,0.745021,-0.058083,0.081192,0.792904,0.781349,0.9027245769230771
jittering,0.2,erp,shape_dtw,-0.00527,0.035529,-0.1483,0.882085,-0.074907,0.064367,0.792904,0.798174,0.9715271853146853
jittering,0.2,erp,twe,-0.00041,0.035529,-0.0115,0.990801,-0.070047,0.069228,0.792904,0.793313,1.0
jittering,0.2,erp,wddtw,0.250236,0.035529,7.0431,0.0,0.180598,0.319873,0.792904,0.542668,0.0
jittering,0.2,erp,wdtw,0.005374,0.035529,0.1513,0.879767,-0.064263,0.075012,0.792904,0.787529,0.9698098320503848
jittering,0.2,euclidean,lcss,0.053436,0.035529,1.504,0.132579,-0.016201,0.123074,0.765175,0.711739,0.28622280821917806
jittering,0.2,euclidean,manhattan,0.009532,0.035529,0.2683,0.788489,-0.060106,0.079169,0.765175,0.755643,0.9244535687732343
jittering,0.2,euclidean,minkowski,-0.0,0.035529,-0.0,1.0,-0.069637,0.069637,0.765175,0.765175,1.0
jittering,0.2,euclidean,msm,-0.025317,0.035529,-0.7126,0.476114,-0.094954,0.04432,0.765175,0.790492,0.7061012711864407
jittering,0.2,euclidean,sbd,-0.016174,0.035529,-0.4552,0.648934,-0.085812,0.053463,0.765175,0.781349,0.8360609975470156
jittering,0.2,euclidean,shape_dtw,-0.032999,0.035529,-0.9288,0.353002,-0.102636,0.036638,0.765175,0.798174,0.6036679153094462
jittering,0.2,euclidean,twe,-0.028139,0.035529,-0.792,0.428369,-0.097776,0.041499,0.765175,0.793313,0.670657231610338
jittering,0.2,euclidean,wddtw,0.222507,0.035529,6.2626,0.0,0.152869,0.292144,0.765175,0.542668,0.0
jittering,0.2,euclidean,wdtw,-0.022355,0.035529,-0.6292,0.529224,-0.091992,0.047283,0.765175,0.787529,0.7547240506329115
jittering,0.2,lcss,manhattan,-0.043905,0.035529,-1.2357,0.216557,-0.113542,0.025733,0.711739,0.755643,0.4361601982097187
jittering,0.2,lcss,minkowski,-0.053436,0.035529,-1.504,0.132579,-0.123074,0.016201,0.711739,0.765175,0.28622280821917806
jittering,0.2,lcss,msm,-0.078753,0.035529,-2.2166,0.026652,-0.14839,-0.009116,0.711739,0.790492,0.07054941176470587
jittering,0.2,lcss,sbd,-0.069611,0.035529,-1.9593,0.050083,-0.139248,2.7e-05,0.711739,0.781349,0.12344401408450706
jittering,0.2,lcss,shape_dtw,-0.086435,0.035529,-2.4328,0.014983,-0.156072,-0.016798,0.711739,0.798174,0.04129633507853403
jittering,0.2,lcss,twe,-0.081575,0.035529,-2.296,0.021676,-0.151212,-0.011938,0.711739,0.793313,0.058458390410958905
jittering,0.2,lcss,wddtw,0.16907,0.035529,4.7586,2e-06,0.099433,0.238708,0.711739,0.542668,1.1580882352941175e-05
jittering,0.2,lcss,wdtw,-0.075791,0.035529,-2.1332,0.032908,-0.145428,-0.006154,0.711739,0.787529,0.0858114238410596
jittering,0.2,manhattan,minkowski,-0.009532,0.035529,-0.2683,0.788489,-0.079169,0.060106,0.755643,0.765175,0.9244535687732343
jittering,0.2,manhattan,msm,-0.034849,0.035529,-0.9808,0.326671,-0.104486,0.034789,0.755643,0.790492,0.5836293601359004
jittering,0.2,manhattan,sbd,-0.025706,0.035529,-0.7235,0.469362,-0.095343,0.043931,0.755643,0.781349,0.7017901421800948
jittering,0.2,manhattan,shape_dtw,-0.04253,0.035529,-1.1971,0.231285,-0.112168,0.027107,0.755643,0.798174,0.4582061320754717
jittering,0.2,manhattan,twe,-0.03767,0.035529,-1.0603,0.289027,-0.107307,0.031967,0.755643,0.793313,0.541925625
jittering,0.2,manhattan,wddtw,0.212975,0.035529,5.9944,0.0,0.143338,0.282612,0.755643,0.542668,0.0
jittering,0.2,manhattan,wdtw,-0.031886,0.035529,-0.8975,0.369471,-0.101523,0.037751,0.755643,0.787529,0.6197197284345048
jittering,0.2,minkowski,msm,-0.025317,0.035529,-0.7126,0.476114,-0.094954,0.04432,0.765175,0.790492,0.7061012711864407
jittering,0.2,minkowski,sbd,-0.016174,0.035529,-0.4552,0.648934,-0.085812,0.053463,0.765175,0.781349,0.8360609975470156
jittering,0.2,minkowski,shape_dtw,-0.032999,0.035529,-0.9288,0.353002,-0.102636,0.036638,0.765175,0.798174,0.6036679153094462
jittering,0.2,minkowski,twe,-0.028139,0.035529,-0.792,0.428369,-0.097776,0.041499,0.765175,0.793313,0.670657231610338
jittering,0.2,minkowski,wddtw,0.222507,0.035529,6.2626,0.0,0.152869,0.292144,0.765175,0.542668,0.0
jittering,0.2,minkowski,wdtw,-0.022355,0.035529,-0.6292,0.529224,-0.091992,0.047283,0.765175,0.787529,0.7547240506329115
jittering,0.2,msm,sbd,0.009142,0.035529,0.2573,0.796929,-0.060495,0.07878,0.790492,0.781349,0.9281569290465632
jittering,0.2,msm,shape_dtw,-0.007682,0.035529,-0.2162,0.82882,-0.077319,0.061955,0.790492,0.798174,0.9459358695652174
jittering,0.2,msm,twe,-0.002822,0.035529,-0.0794,0.9367,-0.072459,0.066816,0.790492,0.793313,0.9904492534837425
jittering,0.2,msm,wddtw,0.247824,0.035529,6.9752,0.0,0.178186,0.317461,0.790492,0.542668,0.0
jittering,0.2,msm,wdtw,0.002962,0.035529,0.0834,0.933552,-0.066675,0.0726,0.790492,0.787529,0.9900772207267833
jittering,0.2,sbd,shape_dtw,-0.016824,0.035529,-0.4735,0.635829,-0.086462,0.052813,0.781349,0.798174,0.8266228960396039
jittering,0.2,sbd,twe,-0.011964,0.035529,-0.3367,0.736312,-0.081601,0.057673,0.781349,0.793313,0.8975939628482972
jittering,0.2,sbd,wddtw,0.238681,0.035529,6.7179,0.0,0.169044,0.308318,0.781349,0.542668,0.0
jittering,0.2,sbd,wdtw,-0.00618,0.035529,-0.1739,0.861907,-0.075817,0.063457,0.781349,0.787529,0.9626665662650603
jittering,0.2,shape_dtw,twe,0.00486,0.035529,0.1368,0.891191,-0.064777,0.074498,0.798174,0.793313,0.9729172004132232
jittering,0.2,shape_dtw,wddtw,0.255505,0.035529,7.1914,0.0,0.185868,0.325143,0.798174,0.542668,0.0
jittering,0.2,shape_dtw,wdtw,0.010644,0.035529,0.2996,0.764489,-0.058993,0.080282,0.798174,0.787529,0.9135585546282246
